_te_acc,_te_loss,_tr_acc,_tr_loss
0.0981125,2.302572,0.09875625,2.302511
0.09840625,2.3025637,0.09945937,2.3025053
0.097675,2.302587,0.0985375,2.3025513
0.0974875,2.3026009,0.09834375,2.3025448
0.0982125,2.3025522,0.097825,2.3025632
0.098665625,2.3025494,0.09809063,2.3025613
0.098715626,2.3025644,0.09779063,2.3025682
0.0987,2.3025723,0.0973625,2.302575
0.098575,2.3025641,0.09833125,2.3025513
0.097865626,2.302547,0.0982375,2.3025534
0.098225,2.3025494,0.09804688,2.302548
0.09840938,2.302579,0.09804688,2.302564
0.098875,2.3025858,0.097634375,2.302575
0.098528124,2.3025937,0.097859375,2.3025808
0.09854375,2.3025851,0.09805938,2.3025813
0.09831875,2.3025723,0.098178126,2.3025672
0.09787813,2.3025448,0.098725,2.3025208
0.09809688,2.3025675,0.098615624,2.3025258
0.09823438,2.3025594,0.09819063,2.3025475
0.09836563,2.3025832,0.097678125,2.3025784
0.098625,2.302564,0.098490626,2.3025663
0.09829062,2.3025627,0.0985875,2.3025632
0.09824375,2.30256,0.09807187,2.3025687
